activity,time,p
Participating in water sports,445,0.000455735770714
Participating in water sports,450,0.000520772286449
Participating in water sports,455,0.000493906624839
Participating in water sports,460,0.000496865089845
Participating in water sports,465,0.000501692893576
Participating in water sports,470,0.000493365583581
Participating in water sports,475,0.000470917835165
Participating in water sports,480,0.000534344615278
Participating in water sports,485,0.00047536261768
Participating in water sports,490,0.000484543824539
Participating in water sports,495,0.000506213754004
Participating in water sports,500,0.000519264089659
Participating in water sports,505,0.00057600224705
Participating in water sports,510,0.000605074596018
Participating in water sports,515,0.000611285399363
Participating in water sports,520,0.000616233243675
Participating in water sports,525,0.000695990784209
Participating in water sports,530,0.000692733437926
Participating in water sports,535,0.000712874204107
Participating in water sports,540,0.00087938670362
Participating in water sports,545,0.000860694182472
Participating in water sports,550,0.000884141974223
Participating in water sports,555,0.000902936308338
Participating in water sports,560,0.000959717553169
Participating in water sports,565,0.001004518385221
Participating in water sports,570,0.001062617009554
Participating in water sports,575,0.001008051614151
Participating in water sports,580,0.000996328216701
Participating in water sports,585,0.001037061285293
Participating in water sports,590,0.001061455194826
Participating in water sports,595,0.001009429741837
Participating in water sports,600,0.001184279356278
Participating in water sports,605,0.001093985906299
Participating in water sports,610,0.00114343542848
Participating in water sports,615,0.001226236217172
Participating in water sports,620,0.001234672896363
Participating in water sports,625,0.001250832141533
Participating in water sports,630,0.001371871764963
Participating in water sports,635,0.001353071427809
Participating in water sports,640,0.001362724017517
Participating in water sports,645,0.001450951295721
Participating in water sports,650,0.001468358631414
Participating in water sports,655,0.001472689380774
Participating in water sports,660,0.001728843409268
Participating in water sports,665,0.001603396089481
Participating in water sports,670,0.00164006434743
Participating in water sports,675,0.001700537304559
Participating in water sports,680,0.001722972016703
Participating in water sports,685,0.001699401927418
Participating in water sports,690,0.001821135300588
Participating in water sports,695,0.001755603165999
Participating in water sports,700,0.001786724456065
Participating in water sports,705,0.00178731255637
Participating in water sports,710,0.001834675736269
Participating in water sports,715,0.001872321233993
Participating in water sports,720,0.001984934731155
Participating in water sports,725,0.001930088573278
Participating in water sports,730,0.002010227319199
Participating in water sports,735,0.002038436861077
Participating in water sports,740,0.002073267230219
Participating in water sports,745,0.002074770477507
Participating in water sports,750,0.002281484134483
Participating in water sports,755,0.002218304536335
Participating in water sports,760,0.002347460270047
Participating in water sports,765,0.002511526354324
Participating in water sports,770,0.002504870999807
Participating in water sports,775,0.002482843654484
Participating in water sports,780,0.002675202540437
Participating in water sports,785,0.002607521066414
Participating in water sports,790,0.002619120785131
Participating in water sports,795,0.002617215801118
Participating in water sports,800,0.002663515638844
Participating in water sports,805,0.002685901165036
Participating in water sports,810,0.002827184355689
Participating in water sports,815,0.002703511382536
Participating in water sports,820,0.002667503490379
Participating in water sports,825,0.002634398214176
Participating in water sports,830,0.00255688173039
Participating in water sports,835,0.00255558520752
Participating in water sports,840,0.00275438033148
Participating in water sports,845,0.002605092730142
Participating in water sports,850,0.00262636485263
Participating in water sports,855,0.002689462770497
Participating in water sports,860,0.002683220782241
Participating in water sports,865,0.002680694026154
Participating in water sports,870,0.002894203882297
Participating in water sports,875,0.002760925663496
Participating in water sports,880,0.002813386335263
Participating in water sports,885,0.002894636258648
Participating in water sports,890,0.002965101316564
Participating in water sports,895,0.003002534837365
Participating in water sports,900,0.003203608315711
Participating in water sports,905,0.00280714680921
Participating in water sports,910,0.002787415155128
Participating in water sports,915,0.002866231768345
Participating in water sports,920,0.002826669140482
Participating in water sports,925,0.002817708250653
Participating in water sports,930,0.002928103782711
Participating in water sports,935,0.002631978564276
Participating in water sports,940,0.002682659396379
Participating in water sports,945,0.00274899706472
Participating in water sports,950,0.002760163280014
Participating in water sports,955,0.002742505481351
Participating in water sports,960,0.002988447183553
Participating in water sports,965,0.002675847216546
Participating in water sports,970,0.002708287651925
Participating in water sports,975,0.002706707249845
Participating in water sports,980,0.002669220956186
Participating in water sports,985,0.002621940871989
Participating in water sports,990,0.002696820279447
Participating in water sports,995,0.002401158163687
Participating in water sports,1000,0.00243648922272
Participating in water sports,1005,0.002441552817472
Participating in water sports,1010,0.002460015464641
Participating in water sports,1015,0.002479240585413
Participating in water sports,1020,0.002610826482545
Participating in water sports,1025,0.002296016184237
Participating in water sports,1030,0.002322084760486
Participating in water sports,1035,0.002369115289056
Participating in water sports,1040,0.002303008269622
Participating in water sports,1045,0.002323097298757
Participating in water sports,1050,0.002469723368033
Participating in water sports,1055,0.002206948264817
Participating in water sports,1060,0.002157186531999
Participating in water sports,1065,0.002106832456121
Participating in water sports,1070,0.002049734039393
Participating in water sports,1075,0.002017165136101
Participating in water sports,1080,0.002102185876927
Participating in water sports,1085,0.001761762296532
Participating in water sports,1090,0.001714402849555
Participating in water sports,1095,0.001764019576226
Participating in water sports,1100,0.00174856385449
Participating in water sports,1105,0.001671063927542
Participating in water sports,1110,0.001704249289593
Participating in water sports,1115,0.001495520930861
Participating in water sports,1120,0.001526295900644
Participating in water sports,1125,0.001580175523125
Participating in water sports,1130,0.001552376621176
Participating in water sports,1135,0.001558438700632
Participating in water sports,1140,0.001610108823075
Participating in water sports,1145,0.001307592207336
Participating in water sports,1150,0.001311142803044
Participating in water sports,1155,0.001370526309214
Participating in water sports,1160,0.001326844461999
Participating in water sports,1165,0.001268513912159
Participating in water sports,1170,0.001424333430421
Participating in water sports,1175,0.001266156816269
Participating in water sports,1180,0.001250510451343
Participating in water sports,1185,0.001184608273105
Participating in water sports,1190,0.001164734052877
Participating in water sports,1195,0.001146856273094
Participating in water sports,1200,0.00117766852735
Participating in water sports,1205,0.000842667640716
Participating in water sports,1210,0.00083116819757
Participating in water sports,1215,0.000837894104766
Participating in water sports,1220,0.000824971975965
Participating in water sports,1225,0.000755423394723
Participating in water sports,1230,0.000821046883075
Participating in water sports,1235,0.000663179506561
Participating in water sports,1240,0.00067296817859
Participating in water sports,1245,0.000640730612996
Participating in water sports,1250,0.000575002262245
Participating in water sports,1255,0.000576112242524
Participating in water sports,1260,0.000577211943664
Participating in water sports,1265,0.000417807685648
Participating in water sports,1270,0.00039491272712
Participating in water sports,1275,0.000409633217517
Participating in water sports,1280,0.00037340038807
Participating in water sports,1285,0.00035818926579
Participating in water sports,1290,0.000376271956882
Participating in water sports,1295,0.000293053405521
Participating in water sports,1300,0.000288993139496
Participating in water sports,1305,0.000277635557068
Participating in water sports,1310,0.000271436627295
Participating in water sports,1315,0.000246146645189
Participating in water sports,1320,0.000253229388824
Participating in water sports,1325,0.000184822299204
Participating in water sports,1330,0.000169121489239
Participating in water sports,1335,0.000175168625772
Participating in water sports,1340,0.000186925128122
Participating in water sports,1345,0.000182450284786
Participating in water sports,1350,0.000182450284786
Participating in water sports,1355,0.000135625150329
Participating in water sports,1360,0.000146489405167
Participating in water sports,1365,0.000137451063773
Participating in water sports,1370,0.000141286049576
Participating in water sports,1375,0.00014346554118
Participating in water sports,1380,0.000145373940458
Participating in water sports,1385,7.65405166615764E-05
Participating in water sports,1390,6.32237798421698E-05
Participating in water sports,1395,5.19404644994255E-05
Participating in water sports,1400,2.89725999017179E-05
Participating in water sports,1405,2.89725999017179E-05
Participating in water sports,1410,2.89725999017179E-05
Participating in water sports,1415,2.02321780348428E-05
Participating in water sports,1420,2.02321780348428E-05
Participating in water sports,1425,2.02321780348428E-05
Participating in water sports,1430,2.02321780348428E-05
Participating in water sports,1435,2.02321780348428E-05
Playing basketball,0,1.76317068142559E-05
Playing basketball,5,1.90484571752295E-05
Playing basketball,10,1.90484571752295E-05
Playing basketball,15,1.90484571752295E-05
Playing basketball,20,1.90484571752295E-05
Playing basketball,25,1.90484571752295E-05
Playing basketball,30,1.90484571752295E-05
Playing basketball,35,1.90484571752295E-05
Playing basketball,40,1.90484571752295E-05
Playing basketball,45,1.90484571752295E-05
Playing basketball,50,1.90484571752295E-05
Playing basketball,55,1.90484571752295E-05
Playing basketball,60,1.90484571752295E-05
Playing basketball,65,1.06767469867133E-05
Playing basketball,70,1.06767469867133E-05
Playing basketball,75,7.03335383775144E-06
Playing basketball,80,7.03335383775144E-06
Playing basketball,85,5.03750641353246E-06
Playing basketball,90,5.03750641353246E-06
Playing basketball,95,5.03750641353246E-06
Playing basketball,100,5.03750641353246E-06
Playing basketball,105,5.03750641353246E-06
Playing basketball,110,5.03750641353246E-06
Playing basketball,115,5.03750641353246E-06
Playing basketball,120,5.03750641353246E-06
Playing basketball,125,5.03750641353246E-06
Playing basketball,130,5.03750641353246E-06
Playing basketball,135,0
Playing basketball,140,0
Playing basketball,145,0
Playing basketball,150,0
Playing basketball,155,0
Playing basketball,160,0
Playing basketball,165,0
Playing basketball,170,0
Playing basketball,175,0
Playing basketball,180,0
Playing basketball,185,0
Playing basketball,190,0
Playing basketball,195,0
Playing basketball,200,0
Playing basketball,205,0
Playing basketball,210,0
Playing basketball,215,0
Playing basketball,220,0
Playing basketball,225,0
Playing basketball,230,0
Playing basketball,235,0
Playing basketball,240,5.42048024360815E-06
Playing basketball,245,5.42048024360815E-06
Playing basketball,250,5.42048024360815E-06
Playing basketball,255,5.42048024360815E-06
Playing basketball,260,5.42048024360815E-06
Playing basketball,265,5.42048024360815E-06
Playing basketball,270,5.42048024360815E-06
Playing basketball,275,5.42048024360815E-06
Playing basketball,280,5.42048024360815E-06
Playing basketball,285,5.42048024360815E-06
Playing basketball,290,5.42048024360815E-06
Playing basketball,295,5.42048024360815E-06
Playing basketball,300,5.42048024360815E-06
Playing basketball,305,5.42048024360815E-06
Playing basketball,310,5.42048024360815E-06
Playing basketball,315,5.42048024360815E-06
Playing basketball,320,9.72902950603188E-06
Playing basketball,325,9.72902950603188E-06
Playing basketball,330,2.02591359849376E-05
Playing basketball,335,2.52041573507748E-05
Playing basketball,340,2.92369555923443E-05
Playing basketball,345,3.20030250224362E-05
Playing basketball,350,3.20030250224362E-05
Playing basketball,355,3.20030250224362E-05
Playing basketball,360,3.80068757975023E-05
Playing basketball,365,5.27580386391163E-05
Playing basketball,370,5.67599599759631E-05
Playing basketball,375,5.67599599759631E-05
Playing basketball,380,5.67599599759631E-05
Playing basketball,385,5.67599599759631E-05
Playing basketball,390,6.05095773290486E-05
Playing basketball,395,5.64134431295351E-05
Playing basketball,400,8.13220590018374E-05
Playing basketball,405,8.13220590018374E-05
Playing basketball,410,7.85559895717455E-05
Playing basketball,415,7.97253464886126E-05
Playing basketball,420,8.0744755566729E-05
Playing basketball,425,6.25533920208056E-05
Playing basketball,430,5.7817433633983E-05
Playing basketball,435,5.37846353924135E-05
Playing basketball,440,5.02074309827426E-05
Playing basketball,445,6.67045977996949E-05
Playing basketball,450,0.000100817745594
Playing basketball,455,8.07763827415384E-05
Playing basketball,460,8.57842916582852E-05
Playing basketball,465,0.00010114069694
Playing basketball,470,0.000101192917493
Playing basketball,475,0.000101192917493
Playing basketball,480,9.5661322688387E-05
Playing basketball,485,0.000113207736518
Playing basketball,490,0.0001640260181
Playing basketball,495,0.000166516050441
Playing basketball,500,0.000172487226296
Playing basketball,505,0.000172487226296
Playing basketball,510,0.000172487226296
Playing basketball,515,0.000190108843513
Playing basketball,520,0.000193757397292
Playing basketball,525,0.000199014794266
Playing basketball,530,0.000201377435134
Playing basketball,535,0.000184552814474
Playing basketball,540,0.000235683130314
Playing basketball,545,0.000242324480755
Playing basketball,550,0.00024790111458
Playing basketball,555,0.000235654153216
Playing basketball,560,0.000261121113944
Playing basketball,565,0.000280567502965
Playing basketball,570,0.000345694581126
Playing basketball,575,0.000318001765613
Playing basketball,580,0.00032836043055
Playing basketball,585,0.000335385876278
Playing basketball,590,0.000317539701908
Playing basketball,595,0.000305517830344
Playing basketball,600,0.000378755407995
Playing basketball,605,0.000356606380272
Playing basketball,610,0.000417401940375
Playing basketball,615,0.000427250284763
Playing basketball,620,0.000458682187523
Playing basketball,625,0.000491145044745
Playing basketball,630,0.000583165569955
Playing basketball,635,0.000523745493603
Playing basketball,640,0.000528879361899
Playing basketball,645,0.000569551627023
Playing basketball,650,0.000578314333228
Playing basketball,655,0.000576720018946
Playing basketball,660,0.000612107178876
Playing basketball,665,0.000587896802957
Playing basketball,670,0.000595361636683
Playing basketball,675,0.000605342642862
Playing basketball,680,0.000636479843919
Playing basketball,685,0.000665538623967
Playing basketball,690,0.000673689339689
Playing basketball,695,0.000621880442727
Playing basketball,700,0.000658108636996
Playing basketball,705,0.000689753774412
Playing basketball,710,0.000696434416191
Playing basketball,715,0.000712589516887
Playing basketball,720,0.000858829689351
Playing basketball,725,0.000888383349303
Playing basketball,730,0.000889351101189
Playing basketball,735,0.000880444465101
Playing basketball,740,0.000848607964938
Playing basketball,745,0.000842672518612
Playing basketball,750,0.000874774389744
Playing basketball,755,0.000856140570429
Playing basketball,760,0.0008919765858
Playing basketball,765,0.000924962218933
Playing basketball,770,0.000922302096415
Playing basketball,775,0.000940680533445
Playing basketball,780,0.000984555152424
Playing basketball,785,0.000921276458077
Playing basketball,790,0.000948584114763
Playing basketball,795,0.000943272822071
Playing basketball,800,0.000895960855344
Playing basketball,805,0.000899712312833
Playing basketball,810,0.000978734521114
Playing basketball,815,0.000885250492747
Playing basketball,820,0.000876829936027
Playing basketball,825,0.000894901756539
Playing basketball,830,0.000898059753023
Playing basketball,835,0.000941632732539
Playing basketball,840,0.001038615386151
Playing basketball,845,0.001029941381878
Playing basketball,850,0.001083612507987
Playing basketball,855,0.001211776667202
Playing basketball,860,0.001193283385321
Playing basketball,865,0.001208204061816
Playing basketball,870,0.001326224821305
Playing basketball,875,0.001437455863785
Playing basketball,880,0.001477713743772
Playing basketball,885,0.001488676591996
Playing basketball,890,0.001465236745211
Playing basketball,895,0.001489632759887
Playing basketball,900,0.001517076411144
Playing basketball,905,0.001474361565105
Playing basketball,910,0.001488917037325
Playing basketball,915,0.001562382426809
Playing basketball,920,0.001554134042595
Playing basketball,925,0.001561965991811
Playing basketball,930,0.001628511251549
Playing basketball,935,0.001588947796984
Playing basketball,940,0.001562239819332
Playing basketball,945,0.0015647162029
Playing basketball,950,0.001605304459713
Playing basketball,955,0.001652594100859
Playing basketball,960,0.001684288434932
Playing basketball,965,0.001703061832564
Playing basketball,970,0.001715053501149
Playing basketball,975,0.001726384366065
Playing basketball,980,0.001750687183157
Playing basketball,985,0.001794924354404
Playing basketball,990,0.001899030886547
Playing basketball,995,0.001906519736813
Playing basketball,1000,0.001933575903843
Playing basketball,1005,0.002028251806005
Playing basketball,1010,0.001931443915305
Playing basketball,1015,0.00193655725077
Playing basketball,1020,0.00208985797195
Playing basketball,1025,0.001957626358158
Playing basketball,1030,0.001965156487319
Playing basketball,1035,0.001950136664606
Playing basketball,1040,0.001952876499153
Playing basketball,1045,0.001973314335433
Playing basketball,1050,0.00203337079175
Playing basketball,1055,0.00185163779588
Playing basketball,1060,0.001766698419783
Playing basketball,1065,0.001725084915825
Playing basketball,1070,0.001697445022872
Playing basketball,1075,0.001765988651118
Playing basketball,1080,0.001815438970077
Playing basketball,1085,0.001530935301903
Playing basketball,1090,0.001492224118178
Playing basketball,1095,0.001554332267462
Playing basketball,1100,0.001580925079095
Playing basketball,1105,0.001570444754572
Playing basketball,1110,0.001655937338588
Playing basketball,1115,0.001494438343338
Playing basketball,1120,0.001517578587534
Playing basketball,1125,0.001532093840013
Playing basketball,1130,0.001552949709234
Playing basketball,1135,0.001610585996956
Playing basketball,1140,0.001671320482442
Playing basketball,1145,0.001481820913523
Playing basketball,1150,0.00151972367728
Playing basketball,1155,0.001541280619053
Playing basketball,1160,0.001550948830174
Playing basketball,1165,0.001579190376556
Playing basketball,1170,0.001601120973893
Playing basketball,1175,0.001483796135978
Playing basketball,1180,0.001506734557521
Playing basketball,1185,0.00152208992471
Playing basketball,1190,0.001508640383942
Playing basketball,1195,0.001492619972084
Playing basketball,1200,0.001463698895993
Playing basketball,1205,0.001295289932551
Playing basketball,1210,0.001278310807148
Playing basketball,1215,0.001181375617113
Playing basketball,1220,0.001128517146706
Playing basketball,1225,0.001093172119488
Playing basketball,1230,0.001045279447224
Playing basketball,1235,0.000815414149844
Playing basketball,1240,0.000798995084827
Playing basketball,1245,0.000795443744992
Playing basketball,1250,0.000711395336121
Playing basketball,1255,0.000689707416496
Playing basketball,1260,0.000689515083224
Playing basketball,1265,0.000497876166976
Playing basketball,1270,0.000463441298104
Playing basketball,1275,0.000443324052671
Playing basketball,1280,0.000420433574703
Playing basketball,1285,0.000449683155016
Playing basketball,1290,0.00043650077358
Playing basketball,1295,0.000355823936322
Playing basketball,1300,0.000359379641765
Playing basketball,1305,0.000356078096237
Playing basketball,1310,0.00034834809337
Playing basketball,1315,0.000343558384055
Playing basketball,1320,0.000346825038952
Playing basketball,1325,0.000177220268721
Playing basketball,1330,0.000177689111181
Playing basketball,1335,0.000164339752092
Playing basketball,1340,0.00014772713582
Playing basketball,1345,0.000134968370038
Playing basketball,1350,0.00013832553822
Playing basketball,1355,0.000116284107125
Playing basketball,1360,0.000130850754421
Playing basketball,1365,9.2591367547947E-05
Playing basketball,1370,8.52332792665281E-05
Playing basketball,1375,7.24178132483989E-05
Playing basketball,1380,8.83864055754829E-05
Playing basketball,1385,7.8806989577321E-05
Playing basketball,1390,7.8806989577321E-05
Playing basketball,1395,7.66074784861847E-05
Playing basketball,1400,7.27331293893299E-05
Playing basketball,1405,7.27331293893299E-05
Playing basketball,1410,5.13219128822215E-05
Playing basketball,1415,5.13219128822215E-05
Playing basketball,1420,4.21080697131789E-05
Playing basketball,1425,2.75414224173593E-05
Playing basketball,1430,1.76317068142559E-05
Playing basketball,1435,1.76317068142559E-05
"Working out, unspecified",0,0.000115397936187
"Working out, unspecified",5,6.82175299777451E-05
"Working out, unspecified",10,7.31996120533348E-05
"Working out, unspecified",15,6.38315161625111E-05
"Working out, unspecified",20,7.10426708481589E-05
"Working out, unspecified",25,7.10426708481589E-05
"Working out, unspecified",30,9.35621187590421E-05
"Working out, unspecified",35,0.000111441497188
"Working out, unspecified",40,0.00011328312155
"Working out, unspecified",45,0.00011328312155
"Working out, unspecified",50,8.01021251060432E-05
"Working out, unspecified",55,8.01021251060432E-05
"Working out, unspecified",60,7.03464719807971E-05
"Working out, unspecified",65,6.55611326596417E-05
"Working out, unspecified",70,5.0915054138125E-05
"Working out, unspecified",75,4.36726724217141E-05
"Working out, unspecified",80,5.81238132245488E-05
"Working out, unspecified",85,4.89977209428305E-05
"Working out, unspecified",90,4.3142309568762E-05
"Working out, unspecified",95,0.000104823564826
"Working out, unspecified",100,9.81879594348705E-05
"Working out, unspecified",105,8.44085929174196E-05
"Working out, unspecified",110,9.69645883368198E-05
"Working out, unspecified",115,9.69645883368198E-05
"Working out, unspecified",120,0.000121235551856
"Working out, unspecified",125,4.91454469291142E-05
"Working out, unspecified",130,5.16658103646628E-05
"Working out, unspecified",135,4.75178785713796E-05
"Working out, unspecified",140,4.4997515135831E-05
"Working out, unspecified",145,3.89907106658975E-05
"Working out, unspecified",150,4.67217761963081E-05
"Working out, unspecified",155,4.19781106490518E-05
"Working out, unspecified",160,4.19781106490518E-05
"Working out, unspecified",165,3.76308228799099E-05
"Working out, unspecified",170,3.76308228799099E-05
"Working out, unspecified",175,3.48571515904491E-05
"Working out, unspecified",180,7.98204833681229E-05
"Working out, unspecified",185,7.16282878023324E-05
"Working out, unspecified",190,7.16282878023324E-05
"Working out, unspecified",195,8.31935265633453E-05
"Working out, unspecified",200,8.55433952898762E-05
"Working out, unspecified",205,7.03624917827871E-05
"Working out, unspecified",210,0.000101842312143
"Working out, unspecified",215,9.98139872380272E-05
"Working out, unspecified",220,9.62212658389508E-05
"Working out, unspecified",225,7.72379659790825E-05
"Working out, unspecified",230,0.000107153552711
"Working out, unspecified",235,0.000103532692235
"Working out, unspecified",240,0.00042333824938
"Working out, unspecified",245,0.000424993179342
"Working out, unspecified",250,0.000431994791051
"Working out, unspecified",255,0.000452679699607
"Working out, unspecified",260,0.00044356626539
"Working out, unspecified",265,0.000454900108572
"Working out, unspecified",270,0.000624583451825
"Working out, unspecified",275,0.000560288843517
"Working out, unspecified",280,0.000614294958639
"Working out, unspecified",285,0.000650663649976
"Working out, unspecified",290,0.000630322780183
"Working out, unspecified",295,0.000675361827813
"Working out, unspecified",300,0.001215140059291
"Working out, unspecified",305,0.00115426436148
"Working out, unspecified",310,0.001344254257788
"Working out, unspecified",315,0.001526706350593
"Working out, unspecified",320,0.00165268203339
"Working out, unspecified",325,0.001587634926124
"Working out, unspecified",330,0.002264991736927
"Working out, unspecified",335,0.002211555980635
"Working out, unspecified",340,0.002187254794832
"Working out, unspecified",345,0.002370441632486
"Working out, unspecified",350,0.002374236656536
"Working out, unspecified",355,0.002387280228353
"Working out, unspecified",360,0.003476518450992
"Working out, unspecified",365,0.002994264677154
"Working out, unspecified",370,0.002971508133015
"Working out, unspecified",375,0.003126726844644
"Working out, unspecified",380,0.002905271399254
"Working out, unspecified",385,0.00275463879856
"Working out, unspecified",390,0.003349974756086
"Working out, unspecified",395,0.002761115367138
"Working out, unspecified",400,0.002757268204143
"Working out, unspecified",405,0.002892994253076
"Working out, unspecified",410,0.002580917088657
"Working out, unspecified",415,0.002488784724063
"Working out, unspecified",420,0.003304631786767
"Working out, unspecified",425,0.002745306581462
"Working out, unspecified",430,0.002703657448889
"Working out, unspecified",435,0.002620238312513
"Working out, unspecified",440,0.002552389526155
"Working out, unspecified",445,0.002439536810422
"Working out, unspecified",450,0.002795858872379
"Working out, unspecified",455,0.002399673612779
"Working out, unspecified",460,0.00241027951514
"Working out, unspecified",465,0.002593852725215
"Working out, unspecified",470,0.002476049879611
"Working out, unspecified",475,0.002425743075136
"Working out, unspecified",480,0.002934298938231
"Working out, unspecified",485,0.002661458101844
"Working out, unspecified",490,0.002767712054747
"Working out, unspecified",495,0.002852770101634
"Working out, unspecified",500,0.002687221244106
"Working out, unspecified",505,0.002783591971643
"Working out, unspecified",510,0.003191165029374
"Working out, unspecified",515,0.002912718442715
"Working out, unspecified",520,0.002933626594793
"Working out, unspecified",525,0.002948592484407
"Working out, unspecified",530,0.002795521588066
"Working out, unspecified",535,0.0027546461577
"Working out, unspecified",540,0.003326671499875
"Working out, unspecified",545,0.003014782366302
"Working out, unspecified",550,0.003046480703571
"Working out, unspecified",555,0.003040358266774
"Working out, unspecified",560,0.003080874540656
"Working out, unspecified",565,0.002939743492492
"Working out, unspecified",570,0.003187513824027
"Working out, unspecified",575,0.002873440170373
"Working out, unspecified",580,0.002899751266206
"Working out, unspecified",585,0.002814056849884
"Working out, unspecified",590,0.002773083838776
"Working out, unspecified",595,0.002735766824828
"Working out, unspecified",600,0.002988041295333
"Working out, unspecified",605,0.002799952627301
"Working out, unspecified",610,0.002789826265287
"Working out, unspecified",615,0.002781099218586
"Working out, unspecified",620,0.002664265607506
"Working out, unspecified",625,0.002546215232971
"Working out, unspecified",630,0.002769411223353
"Working out, unspecified",635,0.002547082847141
"Working out, unspecified",640,0.002452971627205
"Working out, unspecified",645,0.002435684323318
"Working out, unspecified",650,0.002437231941667
"Working out, unspecified",655,0.002392913011163
"Working out, unspecified",660,0.002506674432964
"Working out, unspecified",665,0.002124953205562
"Working out, unspecified",670,0.002066002381643
"Working out, unspecified",675,0.002054184929282
"Working out, unspecified",680,0.00193537816228
"Working out, unspecified",685,0.001873855875653
"Working out, unspecified",690,0.001899935211214
"Working out, unspecified",695,0.001742086526516
"Working out, unspecified",700,0.001820653228716
"Working out, unspecified",705,0.001884315533614
"Working out, unspecified",710,0.001760414701242
"Working out, unspecified",715,0.001648195567098
"Working out, unspecified",720,0.001932471650714
"Working out, unspecified",725,0.00181421670429
"Working out, unspecified",730,0.001930155567834
"Working out, unspecified",735,0.001947591140007
"Working out, unspecified",740,0.001922946937741
"Working out, unspecified",745,0.001908470312326
"Working out, unspecified",750,0.002049177734306
"Working out, unspecified",755,0.001851933277337
"Working out, unspecified",760,0.001783517159905
"Working out, unspecified",765,0.001882072054853
"Working out, unspecified",770,0.001773244252944
"Working out, unspecified",775,0.00168725518406
"Working out, unspecified",780,0.001823065756402
"Working out, unspecified",785,0.001634610792034
"Working out, unspecified",790,0.001565113982762
"Working out, unspecified",795,0.001596547716883
"Working out, unspecified",800,0.001607499578697
"Working out, unspecified",805,0.001577933893363
"Working out, unspecified",810,0.001709028866401
"Working out, unspecified",815,0.001539678718532
"Working out, unspecified",820,0.001480596465546
"Working out, unspecified",825,0.001430042976478
"Working out, unspecified",830,0.00140714505197
"Working out, unspecified",835,0.001420570557769
"Working out, unspecified",840,0.00158699743804
"Working out, unspecified",845,0.001461367973736
"Working out, unspecified",850,0.001430677105282
"Working out, unspecified",855,0.001455746938313
"Working out, unspecified",860,0.00151362279561
"Working out, unspecified",865,0.001463699391434
"Working out, unspecified",870,0.001570922974619
"Working out, unspecified",875,0.001520987688095
"Working out, unspecified",880,0.001466973927414
"Working out, unspecified",885,0.001514191044207
"Working out, unspecified",890,0.001426548428315
"Working out, unspecified",895,0.001277354210857
"Working out, unspecified",900,0.001440814616572
"Working out, unspecified",905,0.001258208210673
"Working out, unspecified",910,0.001272954253777
"Working out, unspecified",915,0.001335816858426
"Working out, unspecified",920,0.001333173786957
"Working out, unspecified",925,0.001344428260251
"Working out, unspecified",930,0.001493898799987
"Working out, unspecified",935,0.001391383184412
"Working out, unspecified",940,0.001453394541834
"Working out, unspecified",945,0.001454098835721
"Working out, unspecified",950,0.001484759802183
"Working out, unspecified",955,0.001476328626728
"Working out, unspecified",960,0.001791139777975
"Working out, unspecified",965,0.00174611566379
"Working out, unspecified",970,0.001812765892895
"Working out, unspecified",975,0.001858244289914
"Working out, unspecified",980,0.001844773809679
"Working out, unspecified",985,0.001803661093893
"Working out, unspecified",990,0.001967361143771
"Working out, unspecified",995,0.001883715654859
"Working out, unspecified",1000,0.001954283288911
"Working out, unspecified",1005,0.001994072172873
"Working out, unspecified",1010,0.001928537457618
"Working out, unspecified",1015,0.001894375983655
"Working out, unspecified",1020,0.002201270177014
"Working out, unspecified",1025,0.002161471119214
"Working out, unspecified",1030,0.002275253176514
"Working out, unspecified",1035,0.002441068608076
"Working out, unspecified",1040,0.002374794947864
"Working out, unspecified",1045,0.002430960669361
"Working out, unspecified",1050,0.002698235568405
"Working out, unspecified",1055,0.00249328357455
"Working out, unspecified",1060,0.002530125158052
"Working out, unspecified",1065,0.002564813423758
"Working out, unspecified",1070,0.002531397462028
"Working out, unspecified",1075,0.002500078409191
"Working out, unspecified",1080,0.002779345457169
"Working out, unspecified",1085,0.002436565618116
"Working out, unspecified",1090,0.00250976231877
"Working out, unspecified",1095,0.002485852265875
"Working out, unspecified",1100,0.002445192923824
"Working out, unspecified",1105,0.002424908252945
"Working out, unspecified",1110,0.002641904636996
"Working out, unspecified",1115,0.002464328649871
"Working out, unspecified",1120,0.002469330418858
"Working out, unspecified",1125,0.00255968890883
"Working out, unspecified",1130,0.002464254524853
"Working out, unspecified",1135,0.00244501613527
"Working out, unspecified",1140,0.002729675913677
"Working out, unspecified",1145,0.002386375217299
"Working out, unspecified",1150,0.002439654268934
"Working out, unspecified",1155,0.002493576769745
"Working out, unspecified",1160,0.002352746807161
"Working out, unspecified",1165,0.002211676541404
"Working out, unspecified",1170,0.002355152463514
"Working out, unspecified",1175,0.001945096212571
"Working out, unspecified",1180,0.001994962039704
"Working out, unspecified",1185,0.001933423050573
"Working out, unspecified",1190,0.001843298072645
"Working out, unspecified",1195,0.001827362896733
"Working out, unspecified",1200,0.002076782795773
"Working out, unspecified",1205,0.00172313812378
"Working out, unspecified",1210,0.001640143308223
"Working out, unspecified",1215,0.00155669566913
"Working out, unspecified",1220,0.001536607756538
"Working out, unspecified",1225,0.001534452855365
"Working out, unspecified",1230,0.001588744227562
"Working out, unspecified",1235,0.00135503228755
"Working out, unspecified",1240,0.001299478524595
"Working out, unspecified",1245,0.001302295861604
